AE_Gujarat_2012																																													
Assembly_No	Year	month	DelimID	Poll_No	District_Name	Sub_Region	Constituency_Name	Constituency_No	Constituency_Type	Candidate	Sex	Age	Party	Position	Candidate_Type	Votes	Electors	Valid_Votes	Vote_Share_Percentage	Margin	Margin_Percentage	Turnout_Percentage	N_Cand	ENOP	last_poll	Contested	Last_Party	Last_Party_ID	Last_Constituency_Name	Same_Constituency	Same_Party	No_Terms	Turncoat	Incumbent	Recontest	Deposit_Lost	pid	Party_Type_TCPD	Party_ID	MyNeta_education	TCPD_Prof_Main	TCPD_Prof_Main_Desc	TCPD_Prof_Second	TCPD_Prof_Second_Desc	Election_Type
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	DHORAJI	75	GEN	RADADIYA VITHALBHAI HANSRAJBHAI	M	54	INC	1	GEN	76189	231498	163974	46.46	2943	1.79	70.83	17	2.38	FALSE	6	INC	3482	DHORAJI	TRUE	TRUE	6	FALSE	FALSE	FALSE	no	AEGJ5155	National Party	3482	Graduate	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	DHORAJI	75	GEN	HARILAL MADHAVJIBHAI PATEL	M	59	BJP	2	GEN	73246	231498	163974	44.67	70752	43.15	70.83	17	2.38	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ13458	National Party	1605	8th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	KALAWAD	76	SC	CHAVDA MEGHJIBHAI AMARABHAI	M	50	BJP	1	SC	49027	194894	134420	36.47	6119	4.55	68.97	7	3.45	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13467	National Party	1605	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	KALAWAD	76	SC	PARMAR DINESHBHAI RUDABHAI  (DR. DINESH  PARMAR)	M	69	INC	2	SC	42908	194894	134420	31.92	9490	7.06	68.97	7	3.45	TRUE	6	INC	3482	JAMNAGAR RURAL	FALSE	TRUE	3	FALSE	FALSE	TRUE	no	AEGJ7172	National Party	3482	Graduate Professional	Liberal Profession or Professional	Doctor	Social Work		State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMNAGAR RURAL	77	GEN	RAGHAVJIBHAI HANSRAJBHAI PATEL	M	53	INC	1	GEN	60499	186173	135167	44.76	3304	2.44	72.6	16	2.63	TRUE	7	INC	3482	JODIYA	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ13474	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMNAGAR RURAL	77	GEN	FALDU RANCHHODBHAI CHANABHAI (R.C. FALDU)	M	54	BJP	2	GEN	57195	186173	135167	42.31	52320	38.71	72.6	16	2.63	TRUE	4	BJP	1605	KALAWAD	FALSE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ13482	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMNAGAR NORTH	78	GEN	JADEJA DHARMENDRASINH MERUBHA (HAKUBHA JADEJA)	M	40	INC	1	GEN	61642	182733	121977	50.54	9448	7.75	66.75	13	2.27	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13492	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMNAGAR NORTH	78	GEN	BERA MULUBHAI HARDASBHAI	M	47	BJP	2	GEN	52194	182733	121977	42.79	49897	40.91	66.75	13	2.27	TRUE	6	BJP	1605	BHANVAD	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ7214	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMNAGAR SOUTH	79	GEN	TRIVEDI VASUBEN NARENDRABHAI	F	63	BJP	1	GEN	55894	184141	121079	46.16	2862	2.36	65.75	14	2.5	TRUE	3	BJP	1605	JAMNAGAR	FALSE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ10628	National Party	1605	Post Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMNAGAR SOUTH	79	GEN	LAL JITENDRA HARIDAS (JITU LAL)	M	44	INC	2	GEN	53032	184141	121079	43.8	47285	39.05	65.75	14	2.5	TRUE	2	INC	3482	JAMNAGAR	FALSE	TRUE	0	FALSE	FALSE	TRUE	no	AEGJ11661	National Party	3482	Graduate Professional	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMJODHPUR	80	GEN	SHAPRIYA CHIMANBHAI DHARAMSHIBHAI	M	57	BJP	1	GEN	75395	180661	135969	55.45	28191	20.73	75.26	10	2.33	TRUE	5	BJP	1605	JAMJODHPUR	TRUE	TRUE	4	FALSE	FALSE	TRUE	no	AEGJ7198	National Party	1605	Graduate	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Jamnagar	Saurashtra-Kutch	JAMJODHPUR	80	GEN	AHIR HARDAS KARSHAN KHAVA	M	59	INC	2	GEN	47204	180661	135969	34.72	40677	29.92	75.26	10	2.33	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13519	National Party	3482	8th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Devbhumi Dwarka	Saurashtra-Kutch	KHAMBHALIA	81	GEN	POONAMBEN HEMATBHAI MADAM	F	38	BJP	1	GEN	79087	230992	157764	50.13	38382	24.33	68.3	17	3.03	FALSE	1						1	FALSE	FALSE	FALSE	no	AEGJ13530	National Party	1605	Graduate	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Devbhumi Dwarka	Saurashtra-Kutch	KHAMBHALIA	81	GEN	AHIR EBHA KARSAN KARMUR	M	49	INC	2	GEN	40705	230992	157764	25.8	24940	15.81	68.3	17	3.03	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ13532	National Party	3482	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Devbhumi Dwarka	Saurashtra-Kutch	DWARKA	82	GEN	PABUBHA VIRAMBHA MANEK	M	56	BJP	1	GEN	70062	224030	148349	47.23	5616	3.79	66.22	16	2.44	TRUE	6	BJP	1605	DWARKA	TRUE	TRUE	6	FALSE	TRUE	TRUE	no	AEGJ531	National Party	1605	Literate	Business	Transport			State Assembly Election (AE)
12	2012	12	4	0	Devbhumi Dwarka	Saurashtra-Kutch	DWARKA	82	GEN	AHIR KANDORIYA MULUBHAI RANMALBHAI	M	54	INC	2	GEN	64446	224030	148349	43.44	60409	40.72	66.22	16	2.44	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13554	National Party	3482	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Porbandar	Saurashtra-Kutch	PORBANDAR	83	GEN	BABUBHAI BHIMABHAI BOKHIRIA	M	59	BJP	1	GEN	77604	212580	145957	53.17	17146	11.75	68.66	8	2.22	TRUE	4	BJP	1605	PORBANDAR	TRUE	TRUE	3	FALSE	FALSE	FALSE	no	AEGJ7267	National Party	1605	Graduate	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Porbandar	Saurashtra-Kutch	PORBANDAR	83	GEN	ARJUNBHAI DEVABHAI MODHAVADIYA	M	56	INC	2	GEN	60458	212580	145957	41.42	58225	39.89	68.66	8	2.22	TRUE	4	INC	3482	PORBANDAR	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ9560	National Party	3482	Graduate Professional	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Porbandar	Saurashtra-Kutch	KUTIYANA	84	GEN	KANDHAL SARMANBHAI JADEJA	M	40	NCP	1	GEN	61416	178111	115272	53.28	18474	16.03	64.72	12	2.38	FALSE	1						1	FALSE	FALSE	FALSE	no	AEGJ13571	State-based Party (Other State)	5792	8th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Porbandar	Saurashtra-Kutch	KUTIYANA	84	GEN	ODEDARA KARSHANBHAI DULABHAI	M	53	BJP	2	GEN	42942	178111	115272	37.25	39737	34.47	64.72	12	2.38	FALSE	4	BJP	1605	KUTIYANA	TRUE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ9567	National Party	1605	10th Pass	Business	Contractor	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	MANAVADAR	85	GEN	CHAVDA JAWAHARBHAI PETHALAJIBHAI	M	48	INC	1	GEN	72879	217644	159097	45.81	4402	2.77	73.1	9	2.5	TRUE	5	INC	3482	MANAVADAR	TRUE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ5297	National Party	3482	10th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	MANAVADAR	85	GEN	RATIBHAI GORDHANBHAI SUREJA	M	69	BJP	2	GEN	68477	217644	159097	43.04	57492	36.14	73.1	9	2.5	TRUE	5	BJP	1605	MANAVADAR	TRUE	TRUE	3	FALSE	FALSE	TRUE	no	AEGJ7321	National Party	1605	8th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	JUNAGADH	86	GEN	MASHRU MAHENDRABHAI LILADHARBHAI	M	66	BJP	1	GEN	66669	231603	143449	46.48	13796	9.62	61.94	11	2.7	TRUE	6	BJP	1605	JUNAGADH	TRUE	TRUE	6	FALSE	TRUE	TRUE	no	AEGJ5362	National Party	1605	Graduate Professional	Business				State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	JUNAGADH	86	GEN	JOSHI BHIKHABHAI GALABHAI	M	61	INC	2	GEN	52873	231603	143449	36.86	36487	25.44	61.94	11	2.7	TRUE	4	INC	3482	MALIYA	FALSE	TRUE	2	FALSE	FALSE	FALSE	no	AEGJ13592	National Party	3482	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	VISAVADAR	87	GEN	KESHUBHAI SAVDASBHAI PATEL	M	84	GPP	1	GEN	85967	224348	148721	57.8	42186	28.37	66.29	12	2.38	FALSE	2	BJP	1605	TANKARA	FALSE	FALSE	2	TRUE	FALSE	FALSE	no	AEGJ2902	Local Party	3167	8th Pass	Politics	Party Worker	Social Work		State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	VISAVADAR	87	GEN	BHALALA KANUBHAI MEPABHAI	M	60	BJP	2	GEN	43781	224348	148721	29.44	40417	27.18	66.29	12	2.38	FALSE	3	BJP	1605	VISAVADAR	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ10748	National Party	1605	Literate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	KESHOD	88	GEN	ARVINDBHAI KESHAVBHAI LADANI	M	49	BJP	1	GEN	53772	201298	133830	40.18	7937	5.93	66.48	9	3.12	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13614	National Party	1605	10th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	KESHOD	88	GEN	KOTADIYA MAGANBHAI KARSHANBHAI	M	53	INC	2	GEN	45835	201298	133830	34.25	20336	15.2	66.48	9	3.12	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13615	National Party	3482	10th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	MANGROL	89	GEN	CHUDASAMA RAJESHBHAI NARANBHAI	M	30	BJP	1	GEN	68452	181109	128475	53.28	15714	12.23	70.94	8	2.22	FALSE	1						1	FALSE	FALSE	FALSE	no	AEGJ13623	National Party	1605	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Junagadh	Saurashtra-Kutch	MANGROL	89	GEN	DR. CHUDASAMA CHANDRIKABEN KANJIBHAI	F	59	INC	2	GEN	52738	181109	128475	41.05	49910	38.85	70.94	8	2.22	FALSE	7	INC	3482	MANGROL	TRUE	TRUE	4	FALSE	FALSE	TRUE	no	AEGJ7305	National Party	3482	Graduate Professional	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	SOMNATH	90	GEN	BARAD JASHUBHAI DHANABHAI	M	63	INC	1	GEN	56701	205796	157760	35.94	2096	1.33	76.66	14	3.7	FALSE	6	INC	3482	SOMNATH	TRUE	TRUE	5	FALSE	FALSE	TRUE	no	AEGJ9599	National Party	3482	Graduate	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	SOMNATH	90	GEN	JOTVA RAJSIBHAI VIRABHAI	M	52	BJP	2	GEN	54605	205796	157760	34.61	31188	19.77	76.66	14	3.7	FALSE	2	BJP	1605	SOMNATH	TRUE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ11772	National Party	1605	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	TALALA	91	GEN	JASHUBHAI DHANABHAI BARAD	M	57	INC	1	GEN	62722	182591	141098	44.45	1478	1.05	77.28	6	2.5	FALSE	6	INC	3482	SOMNATH	FALSE	TRUE	5	FALSE	FALSE	TRUE	no	AEGJ9599	National Party	3482	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	TALALA	91	GEN	PARMAR GOVINDBHAI VARJANGBHAI	M	58	BJP	2	GEN	61244	182591	141098	43.41	50645	35.89	77.28	6	2.5	FALSE	3	BJP	1605	TALALA	TRUE	TRUE	1	FALSE	FALSE	TRUE	no	AEGJ10728	National Party	1605	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	KODINAR	92	SC	SOLANKI JETHABHAI DANABHAI	M	56	BJP	1	SC	63319	184653	129722	48.81	8477	6.53	70.25	8	2.38	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13654	National Party	1605	Graduate Professional	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	KODINAR	92	SC	MOHANBHAI MALABHAI VALA	M	47	INC	2	SC	54842	184653	129722	42.28	52030	40.11	70.25	8	2.38	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13648	National Party	3482	Others	Salaried Work or Employed				State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	UNA	93	GEN	VANSH PUNJABHAI BHIMABHAI	M	52	INC	1	GEN	69824	205503	148065	47.16	7507	5.07	72.05	6	2.5	TRUE	6	INC	3482	UNA	TRUE	TRUE	5	FALSE	FALSE	TRUE	no	AEGJ5336	National Party	3482	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Gir Somnath	Saurashtra-Kutch	UNA	93	GEN	KALUBHAI CHANABHAI RATHOD	M	49	BJP	2	GEN	62317	205503	148065	42.09	55876	37.74	72.05	6	2.5	TRUE	2	BJP	1605	UNA	TRUE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ11781	National Party	1605	12th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	DHARI	94	GEN	KOTADIYA NALINBHAI NANJIBHAI	M	52	GPP	1	GEN	41516	194517	130626	31.78	1575	1.21	67.15	10	3.57	TRUE	2	IND	10809	DHARI	TRUE	FALSE	1	FALSE	FALSE	FALSE	no	AEGJ10786	Local Party	3167	Graduate	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	DHARI	94	GEN	KOKILABEN JAYSUKHBHAI KAKADIYA	F	42	INC	2	GEN	39941	194517	130626	30.58	975	0.75	67.15	10	3.57	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13667	National Party	3482	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	AMRELI	95	GEN	PARESH DHANANI	M	36	INC	1	GEN	86583	248461	170007	50.93	29893	17.58	68.42	12	2.63	TRUE	3	INC	3482	AMRELI	TRUE	TRUE	2	FALSE	FALSE	TRUE	no	AEGJ10777	National Party	3482	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	AMRELI	95	GEN	DILEEP SANGHANI	M	58	BJP	2	GEN	56690	248461	170007	33.35	40236	23.67	68.42	12	2.63	TRUE	5	BJP	1605	AMRELI	TRUE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ14411	National Party	1605	Graduate	Liberal Profession or Professional	Lawyer	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	LATHI	96	GEN	BAVKUBHAI NATHABHAI UNDHAD	M	54	INC	1	GEN	48793	184891	130604	37.36	2764	2.12	70.64	10	3.57	FALSE	4	INC	3482	BABRA	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ9621	National Party	3482	10th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	LATHI	96	GEN	KHOKHARIYA VALAJIBHAI NANAJIBHAI	M	57	BJP	2	GEN	46029	184891	130604	35.24	33025	25.29	70.64	10	3.57	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ000099	National Party	1605	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	SAVARKUNDLA	97	GEN	VAGHASIYA VALLABHBHAI VASHARAMBHAI (V.V.VAGHASIYA)	M	58	BJP	1	GEN	37246	211793	131496	28.32	2384	1.81	62.09	9	5.26	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13695	National Party	1605	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	SAVARKUNDLA	97	GEN	PRATAP DUDHAT	M	32	INC	2	GEN	34862	211793	131496	26.51	20345	15.47	62.09	9	5.26	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13694	National Party	3482	10th Pass	Business	Real Estate or Builder or Developer or Construction			State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	RAJULA	98	GEN	SOLANKI HIRABHAI ODHAVJIBHAI	M	48	BJP	1	GEN	75447	209654	148859	50.68	18710	12.57	71	10	2.44	TRUE	4	BJP	1605	RAJULA	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ9652	National Party	1605	10th Pass	Business	Transport	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Amreli	Saurashtra-Kutch	RAJULA	98	GEN	BABUBHAI RAMBHAI RAM	M	35	INC	2	GEN	56737	209654	148859	38.11	53435	35.9	71	10	2.44	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13703	National Party	3482	12th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	MAHUVA	99	GEN	MAKWANA BHAVANABEN RAGHAVBHAI	F	36	BJP	1	GEN	57498	181028	121606	47.28	28352	23.31	67.18	6	3.03	TRUE	2	BJP	1605	TALAJA	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ13713	National Party	1605	12th Pass	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	MAHUVA	99	GEN	BHARATKUMAR BHASKARRAO THAKAR	M	49	IND	2	GEN	29146	181028	121606	23.97	1291	1.06	67.18	6	3.03	TRUE	2	BJS	4152	MAHUVA	TRUE	FALSE	0	FALSE	FALSE	FALSE	no	AEGJ1385	Independents	10809						State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	TALAJA	100	GEN	SHYAL BHARTIBEN DHIRUBHAI	F	48	BJP	1	GEN	66357	190949	126910	52.29	32844	25.88	66.46	8	2.78	FALSE	1						1	FALSE	FALSE	FALSE	no	AEGJ13721	National Party	1605	Graduate Professional	Liberal Profession or Professional	Doctor			State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	TALAJA	100	GEN	SARVAIYA SANJAYSINH AJITSINH	M	43	INC	2	GEN	33513	190949	126910	26.41	17654	13.91	66.46	8	2.78	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ13722	National Party	3482	Graduate	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	GARIADHAR	101	GEN	KESHUBHAI HIRJIBHAI NAKARANI	M	55	BJP	1	GEN	53377	183272	119298	44.74	16028	13.44	65.09	15	3.23	TRUE	5	BJP	1605	SIHOR	FALSE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ7607	National Party	1605	10th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	GARIADHAR	101	GEN	MANGUKIYA BABUBHAI MAVAJIBHAI	M	57	INC	2	GEN	37349	183272	119298	31.31	26386	22.12	65.09	15	3.23	TRUE	2	INC	3482	SIHOR	FALSE	TRUE	0	FALSE	FALSE	TRUE	no	AEGJ13730	National Party	3482	Graduate Professional	Other				State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	PALITANA	102	GEN	RATHOD PRAVINBHAI JINABHAI	M	47	INC	1	GEN	69396	223839	158361	43.82	14325	9.05	70.75	6	3.03	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13744	National Party	3482	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	PALITANA	102	GEN	SARVAIYA MAHENDRASINH PARAKRAMSINH	M	44	BJP	2	GEN	55071	223839	158361	34.78	39176	24.74	70.75	6	3.03	TRUE	2	BJP	1605	PALITANA	TRUE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ11872	National Party	1605	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	BHAVNAGAR RURAL	103	GEN	PARSHOTTAMBHAI ODHAVJIBHAI SOLANKI	M	51	BJP	1	GEN	83980	221286	168619	49.8	18554	11	76.2	14	2.5	TRUE	4	BJP	1605	GHOGHO	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ13759	National Party	1605	Others	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	BHAVNAGAR RURAL	103	GEN	GOHIL SHAKTISINHJI HARISHCHANDRASINHJI	M	51	INC	2	GEN	65426	221286	168619	38.8	58801	34.87	76.2	14	2.5	TRUE	5	INC	3482	BHAVNAGAR SOUTH	FALSE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ13756	National Party	3482	Graduate Professional	Liberal Profession or Professional	Lawyer	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	BHAVNAGAR EAST	104	GEN	DAVE VIBHAVARIBEN VIJAYBHAI (VIBHABEN DAVE)	F	53	BJP	1	GEN	85375	211903	144327	59.15	39508	27.37	68.11	10	2.22	TRUE	2	BJP	1605	BHAVNAGAR NORTH	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ13766	National Party	1605	Post Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	BHAVNAGAR EAST	104	GEN	JOSHI RAJESHBHAI MAHENDRABHAI (RAJESH JOSHI)	M	43	INC	2	GEN	45867	211903	144327	31.78	40718	28.21	68.11	10	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13764	National Party	3482	Graduate Professional	Liberal Profession or Professional	Lawyer			State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	BHAVNAGAR WEST	105	GEN	JITENDRABHAI SAVJIBHAI VAGHANI (JITU VAGHANI)	M	42	BJP	1	GEN	92584	205170	138875	66.67	53893	38.81	67.69	13	1.92	TRUE	2	BJP	1605	BHAVNAGAR SOUTH	FALSE	TRUE	1	FALSE	FALSE	TRUE	no	AEGJ11932	National Party	1605	Graduate Professional	Business	Real Estate or Builder or Developer or Construction	Salaried Work or Employed	Insurance Agent	State Assembly Election (AE)
12	2012	12	4	0	Bhavnagar	Saurashtra-Kutch	BHAVNAGAR WEST	105	GEN	MANSUKHBHAI RAIYABHAI KANANI (DR. KANANI)	M	52	INC	2	GEN	38691	205170	138875	27.86	35926	25.87	67.69	13	1.92	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13778	National Party	3482	Post Graduate	Liberal Profession or Professional	Doctor	Social Work		State Assembly Election (AE)
12	2012	12	4	0	Botad	Saurashtra-Kutch	GADHADA	106	SC	ATMARAM MAKANBHAI PARMAR	M	59	BJP	1	SC	64053	221055	145193	44.12	9094	6.26	65.68	10	2.94	TRUE	5	BJP	1605	GADHADA	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ10809	National Party	1605	Post Graduate	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Botad	Saurashtra-Kutch	GADHADA	106	SC	MARU PRAVINBHAI TIDABHAI	M	49	INC	2	SC	54959	221055	145193	37.85	43247	29.79	65.68	10	2.94	TRUE	3	INC	3482	GADHADA	TRUE	TRUE	1	FALSE	FALSE	TRUE	no	AEGJ10808	National Party	3482	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Botad	Saurashtra-Kutch	BOTAD	107	GEN	MANIYA THAKARSHIBHAI DEVJIBHAI	M	59	BJP	1	GEN	86184	224430	177821	48.47	10005	5.63	79.23	13	2.44	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13797	National Party	1605	Graduate Professional	Liberal Profession or Professional	Doctor			State Assembly Election (AE)
12	2012	12	4	0	Botad	Saurashtra-Kutch	BOTAD	107	GEN	KUNVARJIBHAI MOHANBHAI BAVALIYA	M	57	INC	2	GEN	76179	224430	177821	42.84	70437	39.61	79.23	13	2.44	TRUE	6	INC	3482	JASDAN	FALSE	TRUE	4	FALSE	FALSE	FALSE	no	AEGJ101142	National Party	3482	Graduate Professional	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Anand	Central Gujarat	KHAMBHAT	108	GEN	SANJAYKUMAR RAMANBHAI PATEL	M	42	BJP	1	GEN	74761	194515	143068	52.26	15386	10.75	73.55	4	2.27	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13808	National Party	1605	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Anand	Central Gujarat	KHAMBHAT	108	GEN	CHUDASAMA SANDIPSINH VAJUBHA	M	47	INC	2	GEN	59375	194515	143068	41.5	53932	37.7	73.55	4	2.27	TRUE	2	INC	3482	CAMBAY	FALSE	TRUE	0	FALSE	FALSE	TRUE	no	AEGJ12451	National Party	3482	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Anand	Central Gujarat	BORSAD	109	GEN	PARMAR RAJENDRASINH DHIRSINH	M	44	INC	1	GEN	83621	211667	155683	53.71	21034	13.51	73.55	6	2.22	TRUE	4	INC	3482	BHADRAN	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ100354	National Party	3482	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Anand	Central Gujarat	BORSAD	109	GEN	SOLANKI NAYNABEN RAMANBHAI	F	43	BJP	2	GEN	62587	211667	155683	40.2	56861	36.52	73.55	6	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13813	National Party	1605	10th Pass	Other				State Assembly Election (AE)
