AE_Gujarat 2022
Assembly_No,month,District_Name,Sub_Region,Constituency,Type,Number,Candidate,Sex,Age,Party,Position,Votes,Electors,Valid_Votes,Vote_Share,Turnout_Percentage,Margin,Margin_Percentage,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,N_Cand,ENOP,pid,Deposit_Lost,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,GOHIL MAHENDRASINH LAXMANSINH,M,46,IND,7,706,296316,157749,0.45,53.24,165,0.1,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101657,yes,Independents,10809,10th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,GAUTAMBHAI B TRIVEDI,M,46,Bhartiya Nagrik Suraksha Party,8,541,296316,157749,0.34,53.24,15,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101647,yes,Local Party,25143,8th Pass,Liberal Profession or Professional,Journalist or Editor,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,PRAJAPATI NITABEN MUKESHKUMAR,F,40,Garvi Gujarat Party,9,526,296316,157749,0.33,53.24,148,0.09,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101653,yes,Local Party,24361,8th Pass,Social Work,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,DIPABEN NILESHBHAI SANTWANI,F,41,IND,10,378,296316,157749,0.24,53.24,106,0.07,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101658,yes,Independents,10809,10th Pass,Small Business or Self-employed,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,PRAKASHSINGH SUNDERSINGH RAJPUT,M,44,Jan Man Party,11,272,296316,157749,0.17,53.24,7,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101652,yes,Local Party,25149,Post Graduate,Social Work,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,PANDEY JYOTIBEN MANOJBHAI,F,36,Swatantrata Abhivyakti Party,12,265,296316,157749,0.17,53.24,4,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101651,yes,Local Party,25157,12th Pass,Other,Household,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,PATEL MITTAL KANUBHAI,F,31,Bhartiya Jan Parishad,13,261,296316,157749,0.17,53.24,5,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101649,yes,Local Party,25138,Post Graduate,Other,Household,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,GULWANI RAMKUMAR BALIRAMJI,M,48,IND,14,256,296316,157749,0.16,53.24,51,0.03,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101656,yes,Independents,10809,Graduate,Salaried Work or Employed,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,VISHRAM DHRUVSINH SIKARVAR,M,27,Pachchasi Parivartan Samaj Party,15,205,296316,157749,0.13,53.24,2,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101654,yes,Local Party,25024,12th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,SELUKAR RAKESH SURESHBHAI,M,26,Jan Sangharsh Virat Party,16,203,296316,157749,0.13,53.24,9,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101655,yes,Local Party,4165,Graduate,Salaried Work or Employed,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,TATAD ARCHANABEN GAUTAMBHAI,F,41,Jan Sewa Driver Party,17,194,296316,157749,0.12,53.24,6,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101648,yes,Local Party,25150,8th Pass,Social Work,,,
14,12,Ahmedabad,North Gujarat,NARODA,GEN,47,PATEL SATYAMKUMAR K,M,34,Sardar Vallabhbhai Patel Party,18,188,296316,157749,0.12,53.24,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,1.85,AEGJ101650,yes,Local Party,7682,12th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Kanchanben Vinubhai Radadiya,F,54,BJP,1,89409,243219,136164,65.66,55.98,63799,46.85,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,9,2.04,AEGJ101661,no,National Party,1605,10th Pass,Agriculture,,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Vijaykumar C. Brahmabhatt (Vijay Barot),M,61,INC,2,25610,243219,136164,18.81,55.98,8154,5.99,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101662,no,National Party,3482,12th Pass,Business,,Agriculture,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Sanjay Mori,M,35,AAAP,3,17456,243219,136164,12.82,55.98,15546,11.42,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101664,yes,State-based Party (Other State),13,10th Pass,Business,Contractor,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,NOTA,,,None of the Above,4,1910,243219,136164,1.4,55.98,1450,1.06,TRUE,,,,,,,,,,,9,2.04,,,,,,,,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Shaikh Usmanbhai Ibrahimbhai,M,68,IND,5,460,243219,136164,0.34,55.98,170,0.12,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101669,yes,Independents,10809,5th Pass,Labourer or Daily Wage,,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Hitendrakumar Madhabhai Patel,M,32,Swatantrata Abhivyakti Party,6,290,243219,136164,0.21,55.98,13,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101665,yes,Local Party,25157,Graduate,Other,,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Radhna Vinaysinh,F,35,Sardar Vallabhbhai Patel Party,7,277,243219,136164,0.2,55.98,16,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101663,yes,Local Party,7682,12th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Kshatriya Ranjitsinh Ramanandsinh,M,48,Garvi Gujarat Party,8,261,243219,136164,0.19,55.98,14,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101666,yes,Local Party,24361,12th Pass,Small Business or Self-employed,Shop Keeper,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Desai Parth Raghunath,M,28,IND,9,247,243219,136164,0.18,55.98,3,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101667,yes,Independents,10809,Graduate,Other,,,
14,12,Ahmedabad,North Gujarat,THAKKARBAPA NAGAR,GEN,48,Parmar Arvindkumar Babubhai,M,47,IND,10,244,243219,136164,0.18,55.98,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.04,AEGJ101668,yes,Independents,10809,10th Pass,Labourer or Daily Wage,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Dineshsinh Rajendrasinh Kushwaha,M,54,BJP,1,59465,207461,121724,48.85,58.67,12070,9.92,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,29,2.56,AEGJ101670,no,National Party,1605,12th Pass,Business,Transport,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Himmatsinh Patel,M,61,INC,2,47395,207461,121724,38.94,58.67,41011,33.69,TRUE,4,INC,3482,BAPUNAGAR,TRUE,TRUE,1,FALSE,TRUE,TRUE,29,2.56,GEGJ2773,no,National Party,3482,8th Pass,Business,,Salaried Work or Employed,Qualified Professional
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Rajeshbhai Dixit,M,47,AAAP,3,6384,207461,121724,5.24,58.67,2713,2.23,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101679,yes,State-based Party (Other State),13,10th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Altafkhan Jabbarkhan Pathan,M,46,SP,4,3671,207461,121724,3.02,58.67,2800,2.3,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101672,yes,State-based Party (Other State),7425,5th Pass,Social Work,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,NOTA,,,None of the Above,5,871,207461,121724,0.72,58.67,234,0.19,TRUE,,,,,,,,,,,29,2.56,,,,,,,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Nandoliya Harshad Babubhai,M,49,IND,6,637,207461,121724,0.52,58.67,22,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101685,yes,Independents,10809,12th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Jayesh Ganpatbhai Makwana,M,50,IND,7,615,207461,121724,0.51,58.67,91,0.07,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101684,yes,Independents,10809,10th Pass,Social Work,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Naginkumar Chimanlal Solanki,M,48,BSP,8,524,207461,121724,0.43,58.67,279,0.23,TRUE,2,IND,10809,BAPUNAGAR,TRUE,FALSE,0,FALSE,FALSE,TRUE,29,2.56,AEGJ3431,yes,State-based Party (Other State),16651,8th Pass,Other,Household,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Parmar Saurabh Bharatbhai,M,28,IND,9,245,207461,121724,0.2,58.67,72,0.06,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101687,yes,Independents,10809,10th Pass,Labourer or Daily Wage,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Vinodbhai Muljibhai Parmar,M,36,IND,10,173,207461,121724,0.14,58.67,28,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101694,yes,Independents,10809,Post Graduate,Salaried Work or Employed,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Ansari Almasjaha Nisharahmed,F,55,IND,11,145,207461,121724,0.12,58.67,5,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101682,yes,Independents,10809,Literate,Other,Household,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Prahladbhai Shakrabhai Parmar,M,58,IND,12,140,207461,121724,0.12,58.67,11,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101688,yes,Independents,10809,5th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Manjulaben Ranchhodbhai Parmar,F,31,IND,13,129,207461,121724,0.11,58.67,3,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101690,yes,Independents,10809,12th Pass,Other,Household,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Vishal Dineshbhai Makwana,M,25,IND,14,126,207461,121724,0.1,58.67,5,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101695,yes,Independents,10809,Graduate,Business,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Mohammadhusain Liyakatahusain Ansari,M,67,Loktantrik Rashrtavadi Party,15,121,207461,121724,0.1,58.67,12,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101678,yes,Local Party,16239,5th Pass,Retired or Pension,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Parmar Vipulbhai Mansukhbhai,M,29,IND,16,109,207461,121724,0.09,58.67,4,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101686,yes,Independents,10809,10th Pass,Labourer or Daily Wage,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Gafurkhan Pathan,M,43,IND,17,105,207461,121724,0.09,58.67,3,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101683,yes,Independents,10809,8th Pass,Labourer or Daily Wage,Artisan,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Laxmiben Kanubhai Vaghela,F,41,IND,18,102,207461,121724,0.08,58.67,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101693,yes,Independents,10809,8th Pass,Labourer or Daily Wage,Artisan,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Shakilabanu Moyusuf Ansari,F,43,IND,19,102,207461,121724,0.08,58.67,20,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101696,yes,Independents,10809,5th Pass,Other,Household,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Vijay Naranbhai Sengal,M,44,Bahujan Suraksha Dal,20,82,207461,121724,0.07,58.67,5,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101680,yes,Local Party,1267,12th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Salmankhan Samikhan Pathan,M,55,IND,21,77,207461,121724,0.06,58.67,3,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101697,yes,Independents,10809,Literate,Labourer or Daily Wage,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Shaikh Mohammedjaved Ilyas,M,41,Loktantrik Samajwadi Party,22,74,207461,121724,0.06,58.67,7,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101681,yes,Local Party,11540,10th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Istiyakahmed Siddiqui,M,56,Jan Sewa Driver Party,23,67,207461,121724,0.06,58.67,1,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101673,yes,Local Party,25150,Literate,Labourer or Daily Wage,Taxi Driver,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Kiritbhai Govindbhai Chauhan,M,48,Right to Recall Party,24,66,207461,121724,0.05,58.67,7,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101674,yes,Local Party,17316,8th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Tiwari Akash Rammilan,M,26,Jan Sangharsh Virat Party,25,59,207461,121724,0.05,58.67,1,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101676,yes,Local Party,4165,Graduate Professional,Student,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Chavada Jyotsanaben Somabhai,F,49,Sardar Vallabhbhai Patel Party,26,58,207461,121724,0.05,58.67,2,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101675,yes,Local Party,7682,8th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Mahendrabhai Chavda,M,48,IND,27,56,207461,121724,0.05,58.67,7,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101689,yes,Independents,10809,8th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Rasulbhai Dolubhai Rathod,M,67,IND,28,49,207461,121724,0.04,58.67,2,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101691,yes,Independents,10809,Literate,Labourer or Daily Wage,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Rakesh Kanubhai Mahida,M,45,IND,29,47,207461,121724,0.04,58.67,17,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101692,yes,Independents,10809,10th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,BAPUNAGAR,GEN,49,Pathan Emtiazkhan Sidkhan,M,45,Janata Dal(United),30,30,207461,121724,0.02,58.67,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,2.56,AEGJ101677,yes,State-based Party,11002,8th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,DR. HASMUKH PATEL,M,54,BJP,1,93994,296475,159361,58.98,53.75,43272,27.15,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,17,2.22,AEGJ101701,no,National Party,1605,Post Graduate,Liberal Profession or Professional,Doctor,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,DHARMENDRABHAI SHANTILAL PATEL (DHAMBHAI),M,47,INC,2,50722,296475,159361,31.83,53.75,42935,26.94,TRUE,2,INC,3482,AMRAIWADI,TRUE,TRUE,0,FALSE,FALSE,TRUE,17,2.22,AEGJ101095,no,National Party,3482,12th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,VINAY NANDLAL GUPTA,M,50,AAAP,3,7787,296475,159361,4.89,53.75,6258,3.93,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101710,yes,State-based Party (Other State),13,12th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,RATHOD YALPESHKUMAR PRAVINBHAI,M,25,BSP,4,1529,296475,159361,0.96,53.75,305,0.19,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101700,yes,State-based Party (Other State),16651,Post Graduate,Business,Rent,Salaried Work or Employed,Qualified Professional
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,NOTA,,,None of the Above,5,1224,296475,159361,0.77,53.75,537,0.34,TRUE,,,,,,,,,,,17,2.22,,,,,,,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,PARMAR RAMESHBHAI KISHORBHAI,M,66,CPI,6,687,296475,159361,0.43,53.75,20,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101699,yes,State-based Party,2444,Graduate,Social Work,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,SANJAYBHAI DAHYABHAI PATEL,M,57,IND,7,667,296475,159361,0.42,53.75,37,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101714,yes,Independents,10809,8th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,SOLANKI VINODBHAI BODHABHAI,M,37,IND,8,630,296475,159361,0.4,53.75,160,0.1,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101713,yes,Independents,10809,12th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,GAUTAMBHAI SADABHAI PARMAR,M,44,Garvi Gujarat Party,9,470,296475,159361,0.29,53.75,9,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101702,yes,Local Party,24361,Graduate,Salaried Work or Employed,Insurance Agent,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,BHARWAD ANILKUMAR JITUBHAI (ANIL AMDAVADI),M,40,Bahujan RepublicanSocialist Party,10,461,296475,159361,0.29,53.75,133,0.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101709,yes,Local Party,25141,12th Pass,Liberal Profession or Professional,Musician or Artist,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,GYANENDRA DAYANAND VISHWAKARMA,M,39,SP,11,328,296475,159361,0.21,53.75,128,0.08,TRUE,3,IND,10809,AMRAIWADI,TRUE,FALSE,0,FALSE,FALSE,FALSE,17,2.22,AEGJ13202,yes,State-based Party (Other State),7425,10th Pass,Liberal Profession or Professional,Journalist or Editor,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,BAGHEL RAJESH VISHVANATHSINGH,M,44,Vikas India Party,12,200,296475,159361,0.13,53.75,37,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101706,yes,Local Party,24563,Graduate Professional,Liberal Profession or Professional,Lawyer,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,SATISH HIRALAL SONI,M,33,Apni Janta Party,13,163,296475,159361,0.1,53.75,33,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101711,yes,Local Party,25151,12th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,BHARAT JAIN,M,34,Jan Sewa Driver Party,14,130,296475,159361,0.08,53.75,3,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101708,yes,Local Party,25150,5th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,PARMAR BAKULABEN UKABHAI,F,52,Rashtra Nirman Party,15,127,296475,159361,0.08,53.75,24,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101705,yes,Local Party,6344,5th Pass,Retired or Pension,,Social Work,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,NEERAJ SHIVSAGAR SHUKLA,M,31,Jan Sangharsh Virat Party,16,103,296475,159361,0.06,53.75,32,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101703,yes,Local Party,4165,12th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,PATEL MAHESHKUMAR SOMABHAI,M,44,Pachchasi Parivartan Samaj Party,17,71,296475,159361,0.04,53.75,3,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101704,yes,Local Party,25024,10th Pass,Agriculture,,,
14,12,Ahmedabad,North Gujarat,AMRAIWADI,GEN,50,BHATT SUNILKUMAR NARENDRABHAI,M,42,Right to Recall Party,18,68,296475,159361,0.04,53.75,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,17,2.22,AEGJ101733,yes,Local Party,17316,Post Graduate,Unemployed,,,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,Kaushikbhai Sukhlal Jain (Kaushik Jain),M,59,BJP,1,61490,209909,125366,49.05,59.72,5485,4.38,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,7,2.27,AEGJ101715,no,National Party,1605,Graduate,Business,,Social Work,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,Gyasuddin Habibuddeen Shaikh,M,59,INC,2,56005,209909,125366,44.67,59.72,51646,41.2,TRUE,5,INC,3482,DARIAPUR,TRUE,TRUE,3,FALSE,TRUE,TRUE,7,2.27,AEGJ13216,no,National Party,3482,10th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,Tajmohammed Habibbhai Kureshi,M,48,AAAP,3,4359,209909,125366,3.48,59.72,2587,2.06,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.27,AEGJ101716,yes,State-based Party (Other State),13,12th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,Hasankhan Samsherkhan Pathan (Hasanlala),M,66,AIMIM,4,1772,209909,125366,1.41,59.72,482,0.38,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.27,AEGJ101718,yes,State-based Party (Other State),706,Graduate Professional,Business,Transport,Agriculture,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,NOTA,,,None of the Above,5,1290,209909,125366,1.03,59.72,1078,0.86,TRUE,,,,,,,,,,,7,2.27,,,,,,,,,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,Solanki Dipeshbhai Parmanandbhai,M,36,IND,6,212,209909,125366,0.17,59.72,70,0.06,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.27,AEGJ101720,yes,Independents,10809,Graduate,Business,,,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,Mo. Tahir Alimiya,M,34,Dhanwan Bharat Party,7,142,209909,125366,0.11,59.72,46,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.27,AEGJ101717,yes,Local Party,25144,10th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,DARIAPUR,GEN,51,Gulamrashul Gulamnabi Bagban (Bataka wala),M,68,IND,8,96,209909,125366,0.08,59.72,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.27,AEGJ101719,yes,Independents,10809,10th Pass,Business,,,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,IMRAN KHEDAWALA,M,56,INC,1,58487,217923,127476,45.88,58.5,13658,10.71,TRUE,2,INC,3482,JAMALPUR-KHADIA,TRUE,TRUE,2,FALSE,TRUE,TRUE,8,2.86,AEGJ1046,no,National Party,3482,10th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,BHUSHAN ASHOK BHATT,M,59,BJP,2,44829,217923,127476,35.17,58.5,29152,22.87,TRUE,3,BJP,1605,JAMALPUR-KHADIA,TRUE,TRUE,1,FALSE,FALSE,TRUE,8,2.86,AEGJ13227,no,National Party,1605,12th Pass,Social Work,,,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,SABIRBHAI KABLIWALA,M,58,AIMIM,3,15677,217923,127476,12.3,58.5,9790,7.68,TRUE,3,IND,10809,JAMALPUR-KHADIA,TRUE,FALSE,1,FALSE,FALSE,FALSE,8,2.86,AEGJ12077,yes,State-based Party (Other State),706,8th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,HARUNBHAI. F. NAGORI,M,46,AAAP,4,5887,217923,127476,4.62,58.5,4353,3.41,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.86,AEGJ101725,yes,State-based Party (Other State),13,8th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,NOTA,,,None of the Above,5,1534,217923,127476,1.2,58.5,1102,0.86,TRUE,,,,,,,,,,,8,2.86,,,,,,,,,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,BUKELIYA HITESHBHAI SANJAYBHAI,M,28,Rashtriya Power Party,6,432,217923,127476,0.34,58.5,189,0.15,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.86,AEGJ101722,yes,Local Party,24360,8th Pass,Labourer or Daily Wage,Artisan,Social Work,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,SARFRAJHUSEN SABIRHUSEN ANSARI,M,42,IND,7,243,217923,127476,0.19,58.5,49,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.86,AEGJ101727,yes,Independents,10809,5th Pass,Other,,,
14,12,Ahmedabad,North Gujarat,JAMALPUR-KHADIA,GEN,52,MEHBUB MOHAMADBHAI RANGREJ,M,67,IND,8,194,217923,127476,0.15,58.5,1,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.86,AEGJ101726,yes,Independents,10809,8th Pass,Social Work,,,
